eventId,description
1675390636081561,"Hoc nhung ky thuat khieu goi, treu choc va bai mua thoat y cho nguoi tinh cua ban! Voi that nhieu bieu cam va thoi gian luyen tap!
(Dung lo, se khong co khoa than dung tuc, ban chi khoac len them mot chiec ao va hoc cach coi no ra that goi cam!)
Huong dan boi Thay Nhat Anh Uu Tu

Hoc phi: 250,000d
Dang ky: register@dancentervn.com

***************
Learn techniques for teasing, tantalizing and stripping for your sweetheart! With demonstrations and lots of time to practice!
(Don't worry, there will be no nudity, you just put on extra layers to learn techniques for taking them off!)
Taught by Mr Magnifique a.k.a Nhat Anh 

Fee: 250,000vnd
Register: register@dancentervn.com"
1136662996361958,"1st Visual Art Playground in South-East Asia
{ Entry Fee: single day 50.000 VND - two days combo 80.000 VND }

2 afternoons of:
# Artist Talks
# Presentations
# Free Workshops
# Experimental AV Performances

KaleidoSoup aims to be the biggest international meeting of VJs and visual performers in South-East Asia. 

35 Artists from all over the World (Argentina, Mexico, USA, UK, France, Poland, Italy, Australia, Japan, Taiwan, Indonesia, Philippines, Singapore, Malaysia, Thailand and Vietnam) will gather for sharing the same love for digital art and music .. all will be performed live!

Kaleidosoup shows the power of imagination. 
During this meeting the joining Artists will talk about their projects, they will present other Festivals dedicated to digital arts, they will held short workshops introducing to new softwares, and they will show some experimental project. 

Visual performers are usually the most innovative professionals of the creative industry, and they are invited to share tricks, solutions, insights, projects, knowledge, wrapped up in performances to show and shine. 

This meeting is designed to celebrate innovative forms of performances and is an unmissable occasion for artists and creatives to get inspiration and learn something new. 

KaleidoSoup is produced by Pandora Studio in collaboration with L.A.V. a collective of visual and sound artists based in Ho Chi Minh City, well-founded by Antonio Rosciano (vj paki), Daniel Long (DDL) and Tung Le (Crazy Monkey) and completed by Julien Noyer and Nhan Do (Solid Machine)."
141783372845728,"JAMESON IRISH WHISKEY, BIG AL'S BARBECUE, AND FUZZY LOGIC BREWERY PRESENT SAIGON'S BEST (AND ONLY, PROBABLY) LIVE LATE NIGHT TALK SHOW

Brought to you by Jameson and Fuzzy Logic, Late Night with Diana and Brian is the late night show that has it all:
-interviews
-music
-comedy
-short films
-long people

FEATURING:

DJ Tristyan Lebrun!! 

The Late Night House Band ( Jeremy Ginsburg, Royce Abroad, Gareth Katz)!!

Shoe Visionary Lindsay DivaStar Hamilton!!

Singer and all-around Great Dane Luna Naja Rosendal!!

A Late Night Digital Short from Dr. Tom McNulty!!

A mystery comedian!

Audience games! 

Prizes! Booze! On-site afterparty w/ the Late Show DJ! Sketches! Secret stuff we can't tell you right now!

AND SO MUCH MORE! 

Doors at 9 pm. 
Admission: 100K"
487623601362936,"Friday FiX returns to CUBE with something a little different for the Saigon raving massive!

We're still committed to bringing that London rave vibe to town and this time our DJs are gonna take their selections deeper, getting more introspective with abstract beats and styles of Drum&Bass, Jungle, Acid House, Breaks, UKBass and more. 

We've put together a sick line up of local talent and will be decking out Cube Bar with extra smoke, lighting and visuals. 

It's free entry & tequila shots are only 50K all night:
Buckle up your blue suede shoes and get ready to skank!

************************************ LINE UP ************************************
→ GROWSOUND - Acid, Jungle, Bass 
→ LOADS OF NOTHING - Abstract Beats 
→ HUGH-G + MC PAIN - DnB Live MC Showcase 
→ DJ ANIMAL - Jungle, DnB

************************************* MUSIC *************************************
// Drum&Bass // Jungle // Acid House // UKBass // Breaks  // Funk // Abstract Beats // and much, much more! 

**************** LIGHTING & VISUALS by GUMBOisGOOD ****************

FREE ENTRY!
TEQUILA SHOTS: 50K ALL NIGHT! 
RAVE VIBES & JUNGLE POWER GUARANTEED! 
DOORS 9PM TILL LATE LATE LATE!

See you there ravers! Brrrrap! x"
1730971613793176,tren ca tinh nguoi
437640613108386, 
730257527106351,"Cac VDV dang tham gia tap luyen tai San Cau long Ben Cat dang ky tham gia nhe.
Dang ky voi Khanh
DIEU LE
GIAI CAU LONG GO VAP MO RONG 
TRANH CUP HI-QUA NAM 2015

I....................... 
II. ........................
-	DON VI TAI TRO CHINH : 
	THUONG HIEU CAU LONG HI-QUA.
	Dong tai tro: VY SPORTS VA CTY TNHH DAU TU DV XNK MINH QUAN…
III. DOI TUONG – DIEU KIEN THAM DU: 
Doi tuong : 
* Nhom 1: Danh cho tat ca VDV khong phan biet lua tuoi.
* Nhom 2: Danh cho tat ca cac VDV Tu 18 tuoi den 35 tuoi va dang tham gia sinh hoat tren dia ban TP. HCM, cac tinh lan can (cac VDV da tung tham gia giai vo dich ca nhan, vo dich dong doi cua TP. HCM, tinh thanh va toan quoc tu truoc den nay khong duoc tham du). 
* Nhom 3:  Danh cho tat ca cac VDV Tu 36 tuoi tro len va dang tham gia sinh hoat tren dia ban TP. HCM, cac tinh lan can (cac VDV da tung tham gia giai vo dich ca nhan, vo dich dong doi cua TP. HCM, tinh thanh va toan quoc tu truoc den nay khong duoc tham du).
* Ghi chu: VDV sau khi dang ky thi dau khong duoc thay doi noi dung thi dau neu thay doi se bi mat tien dang ky va mat quyen thi dau.
     * Le Phi tham du : 70.000d/VDV/noi dung. (1 vdv va 1 noi dung). 
IV. PHUONG THUC, NOI DUNG THI DAU.
1.	Phuong thuc thi dáu: 
- Ap dung Luat thi dau cau long hien hanh cua Lien doan Cau long Viet Nam.
- Thi dau 3 van, thang 2, diem truc tiep, moi van 21 diem.
	- Chi to chuc cac noi dung thi dau khi co tu 04 doi tro len tham du. Tuy theo so luong VDV tham gia thi dau, BTC se quyet dinh the thuc thi dau cho phu hop.
	- Trang phuc va dung cu thi dau VDV tu trang bi.
	- VDV phai dam bao suc khoe cua minh khi thi tham du thi dau.
2. Noi dung thi dau:
* Ca nhom 1 va nhom 2 deu to chuc 3 noi dung:  
- Doi Nam.
- Doi Nu.
- Doi Nam Nu.
	* Nhom 3 to chuc 2 noi dung: 
- Doi Nam.
- Doi Nam Nu.
V. THOI GIAN – DIA DIEM:
1.	Thoi gian : 
-	Han chot dang ky danh sach va nop le phi : Den 17h00’ Thu tu ngay 18/11/2015.
Vi thoi gian to chuc co han nen BTC co the gioi han so luong cap VDV thi dau cho tung noi dung. Uu tien cac doi hoan tat thu tuc trong thoi gian som nhat.
-	Boc tham thi dau : Moi cac lanh doi tham du boc tham vao luc 10h00’ sang Chu nhat, ngay 22/11/2015
-	Thoi gian thi dau : trong 2 ngay
+ Bat dau luc 8g00 Thu 7 ngay  28/11/2015 den het Chu nhat ngay 29/11/2015.
2.	Dia diem boc tham va thi dau : CLB Cau long Dat Duc Quan Go Vap. 
+ Dia chi : hem 350 Nguyen Van Luong, Go Vap.
3.	Danh sach va Le Phi thi dau nop ve : 
+ Ong Huynh Ngoc Giau – 0922 001 138
+ Chi Phan Thi Hai Hien  - 0908 802 508 / E-mail : phanthihaihien258@gmail.com
* D/c: Trung tam TDTT quan Go Vap, hem 350 Nguyen Van Luong, Go Vap, TP.HCM.
VI. KHEN THUONG – KY LUAT:
1.	Giai ca Nhan	: Ban tỏ chúc sẽ trao các giải thuỏng I, II, III cho các nọi dung thi dáu.
	Hang Nhat 	:  Huy chuong + phan thuong (02 Vot hieu Hi-Qua)
	Hang Nhi 	:  Huy chuong + phan thuong (02 Balo hieu Hi-Qua)
	Hang Ba 	:  Huy chuong + phan thuong (02 Binh nuoc Hi-Qua+02 ao)
Neu cap VDV nao khong co mat sau 3 lan diem danh ( Dau buoi thi dau; truoc tran thi dau tiep theo; bat dau tran dau) se bi xu bo cuoc.


VII. CAC DIEU  DINH KHÁC:
-	De nghi cac VDV neu cao tinh than doan ket, tuong than, tuong ai, trung thuc cao thuong va co y thuc to chuc ky luat tot.
-	BTC chi ghi nhan danh sach dang ký cua cac VDV có dày dủ họ và ten, ngày tháng nam sinh, nhóm tuỏi thi dáu và hoàn tát le phi tham du dung thoi han. (theo mau dinh kem)
-	Cac VDV mang theo giay to tuy than khi tham du, Ban to chuc co quyen yeu cau xuat trinh khi can thiet.
-	 Le phi cho moi lan khieu nai la 200.000 dong
-	Cac don vi, VDV tham gia tu dam bao suc khoe cua minh.
Chi co BTC moi co quyen thay doi va bo sung nhũng dèu khoản khong ghi trong dièu lẹ này khi càn thiét."
1656182334649628,"Training ky nang ban hang , ky nang giao tiep, ky nang quan ly thoi gian, ky nang xu ly tinh huong , va 1 so ky nang khac ."
1052432584796601,"THAM GIA SU KIEN MO BAN CAN HO HUNG PHAT SILVER STAR NHAN NGAY HANG TRAM QUA TANG.
DAC BIET: RUT THAM TRUNG NGAY XE VISION.
CHI CAN THAM DU LA CO QUA
=>>>> DANG KY NGAY
HOTLINE: 0902 583 019 - 0902 583 019"
1017664094920484,"And the TRIBUTE NIGHT SERIES HAS COME BACK!!! 
This time for ""Material Girl"" Madonna and the ""Man on the moon"" Bruno Mars!!!!!!
LADIES AND GENTLEMEN! THIS IS EPIC!!!!"
631984013611089,"Learn more: http://www.hcmc-stc.org/upcoming-event.html

WHY SHOULD YOU ATTEND?
Attendees will get up-to-date knowledge and best practices about how to setup a solid test automation framework , while networking with local, like-minded testers.

WHO SHOULD ATTEND?
All senior testing practitioners:  Automation Testers, Project managers, Directors and Managers who are working on or in-charge of Software Quality.

SECTION 1: PRESENTATION

It’s a challenge for anyone in the Test Architect position to ensure that a Test Automation strategy can be setup with an up-and-running automation platform within a short timeline. You might start thinking about tools or programming languages, but in fact, it won’t guarantee your project’s success. It’s debatable about how test frameworks have changed over the last 2 decades, but there are just a few key ingredients to build a test automation framework that will always improve your chances of success.

Don’t waste your time & effort with all of the details. Join us on November, 28th and learn these practical tips for your testing project:

- Key elements to setup a solid test automation framework
- Key indicator should be included in the Execution and Historical Report
- Why & How to automatically execute a Test Suite
- Why & How to setup the Notification when a Test Suite has finished executing
- How to save Execution Time of your Test Suite
- Why & How to setup Test Load Balancer

Language Usage: Vietnamese

SECTION 2: Lean Coffee

Furthermore, this is an opportunity to discuss your burning testing issues and get feedback from other software testing experts from the Ho Chi Minh City in the Lean Coffee discussion after the presentation. (If you're not familiar with Lean Coffee check out leancoffee.org) From our recent participant survey, this is most exciting and valuable session. Check out this article if you want to learn more about our discussion in the last Lean Coffee.

Register your attendace: http://www.hcmc-stc.org/upcoming-event.html#registration-form"
942145629156651,"Mot hoat dong cong dong duoc dien ra hang thang nham muc dich cham soc suc khoe cong dong do cong ty Thien va Yoga Trai Tim Vang to chuc. La noi xay dung thoi quen song khoe  va cung la  noi giai tri cuoi tuan lanh manh cho  moi lua tuoi.
***Noi dung chi tiet:
• 9h00-9h10: Yoga Dance
• 9h10-9h30: Qua tang Trai Tim Vang: Cung Yoga giai doc co the va tre hoa lan da
• 9h30-9h50: Loi ich cua Thien va thuc hanh Thien hoi tho
• 9h50-12h00:
– Hoi thao “Toi chon nghe quoc te”
– Kiem tra cot song cung bac si chuyen khoa
– Gian hang am thuc va trao doi quan ao
• 12h00-13h00: Com chay va nghi ngoi
• 13h00-15h00: Cuoc thi Tre khoe cung Asana: “Co bung chac khoe”
Chuong trinh hoan toan mien phi!"
429444030594966,"Woori han hanh mang den cho cac ban sinh vien buoi hoi thao cung dai dien truong Ngon ngu Quoc te - ILSC den tu Toronto, Canada.

Truong Ngon ngu Quoc te ILSC co nhieu nam kinh nghiem giang day ca tieng Anh lan tieng Phap, cung chat luong dao tao luon duoc danh gia cao. Truong co cac co so nam tai cac thanh pho lon cua Canada nhu: Toronto, Vancouver va Montreal. Voi cac chuong trinh hoc da dang nhu:

+ Communication
+ Business Language
+ University Pathway
+ TOEFL
+ IELTS
+ Work and Study (Co-op)
+ ...

Truong mang den rat nhieu chuong trinh hoc, trong do co chuong trinh Anh ngu lien thong danh cac ban chua du dieu kien tieng Anh de vao cac truong dai hoc, cao dang tai Canada. Hoac chuong trinh tieng Anh thuong mai danh cho cac ban theo hoc va di lam trong linh vuc kinh te.

Dac biet hon nua la chuong trinh vua hoc vua lam danh cho cac ban sinh vien muon trai nghiem ban than va tich luy kinh nghiem lam viec trong cac linh vuc nhu quan tri kinh doanh, du lich khach san, dich vu khach hang... ngoai viec hoc hoi them kinh nghiem cho ban than thi cac ban con co co hoi nhan duoc cong viec thuc tap co luong.

Con cho gi nua cac ban hay den tham gia buoi hoi thao cung truong Ngon ngu Quoc te - ILSC se dien ra vao:

+ Ngay 28 thang 11 nam 2015

+ Thoi gian: 10:00 - 12:00PM

Dia diem: Van phong Woori Viet Nam

Toa nha Sai Gon Trade Center

So 37 Ton Duc Thang, tang 19, phong 1901, phuong Ben Nghe, Quan 1, Tp. HCM.

Cac ban vui long dang ki online qua duong link: https://docs.google.com/forms/d/1iLA5pmiygzQoaOtLY4BG3qrhV_mxVPOqqkHWbn69Ya8/viewform

Hen som gap lai cac ban nhe! 

Woori Viet Nam"
1709706062594865,"Tang quan ao, tap, but viet hoc sinh
Minh can sach giao khoa cap 1 , ban nao co sach cu cho minh xin nhe. Cam on cac ban nhieu nhieu"
432613713591087,Cac Thien Chi Hac dau oi mau boi zo chuc sn Thien Thien thoi nao
398686067005910,"Keo xuong phia duoi de doc Tieng Viet

Saigon Soul Pool Party
Every Saturday | November 28th, 2015 - May 14th, 2016
10am - 10pm
New World Saigon Hotel
2F, 76 Le Lai, District 1, Ho Chi Minh City, Vietnam
»» https://saigonsoul.com ««

Entry Fee of 150,000 vnd | Hotel Guests Free | Drinks 50,000 +

International & Local DJs
Drink Specials * Food Vendors * Prizes Galore
Sun Beds * Towel Rentals * 5 VIP Cabanas

ABOUT US
Your Saturdays in Saigon just got a whole lot better!

Saigon Soul has become an institution for many expats, locals and travellers as the liveliest pool party in the city. Our pool and dayclub are located in the heart of District 1, at the New World Saigon Hotel.  Every Saturday from November 28th, 2015 until May 14th, 2016, you’ll enjoy the finest DJs that Saigon has to offer at our luxurious pool.  From 10am to 10pm we’ve created a tempting cool oasis from the hot Saigon sun.  You’ll be guaranteed a sexy, water fueled event with some fantastic house music and amazing people. What better way to spend a Saturday?

The ultimate in poolside entertainment, Saigon Soul is defined by its great party atmosphere. The pool is one of the largest in Saigon, featuring 25 sunbeds, a multitude of tables & chairs, 30 cushy bean bags and our highly acclaimed, 5 VIP cabanas.  Electrifying beats by our world class DJs set a lively mood as you bask in the ambiance.  Multiple bars and our mouthwatering menus will have you and the other 500+ Saigon Soul party people coming back week after week.  Things can’t get much better than this.

Upscale and chic, yet, down, dirty and outright affordable.  We pride ourselves in not breaking your bank account with drinks starting at a mere 50,000 vnd.  If you want to splash around with some high end spirits and champagne, our vast drink menu will accommodate your most refined tastes.  Booming house music, drink specials, local restaurant food stations, giveaways, hotel promotions, swimwear retailers, beautiful people, a lovely pool with cold drinks, fun people and notorious good times.  What are you waiting for?  See you poolside!

****************************************

WHAT YOU NEED TO KNOW
Every Saturday from November 28th, 2015 until May 14th, 2016
We are open from 10am until 10pm with peak hours from 2pm till 8pm.  Arrive early to get a sunbed, bean bag or other prime seating as we operate on a first come first serve basis.

Entry Fee is 150,000 vnd with all New World Saigon Hotel guests free.
Beers are priced at a criminally affordable 50,000 vnd.  We also offer an extensive 5 star drink menu, without the 5 star pricing.  Spirits & Wine start at 100,000 vnd while 750ml bottles of your favorite liquor start at a cool 1.5 million vnd.  Various food vendors will be pool side to dish out great food to keep you going through the day.

Saigon Soul is one of very few establishments leading the charge for underground music fans in Vietnam.  Each event day we bring you the best emerging and veteran International & Local DJs.  A full 12 hours of nonstop musical bliss for you and your 500 new friends.

5 VIP Cabanas are available for your comfort and style.  Booking details can be found on SaigonSoul.com

For more information contact Dallas Waines 
dallas.waines@soulpoolparty.com | 0122 734 8128

***************************************

Gioi thieu
Sai Gon moi thu bay bong dung “tuoi” hon han !

Saigon Soul da tro thanh mot diem den quen thuoc trong cong dong nguoi nuoc Ngoai song tai Viet Nam, trong gioi dan choi Viet va cac du khach nuoc ngoai, noi tieng la noi dien ra nhung party ho boi soi dong nhat thanh pho. Cau lac bo va ho boi toa lac ngay trung tam quan 1, nam trong khach san New World Saigon. Vao thu bay hang tuan tu ngay 28/11/2015 cho den ngay 14/5/2016, ban  se duoc thang hoa cung nhung DJ “dinh dam” nhat Sai Thanh tai khu ho boi sang trong dang cap cua chung toi. Moi ngay tu 10h sang den 10h toi chung toi da kien tao ra mot oc dao xanh mat day cam do giua cai nang Sai Gon oi buc. Den voi chung toi, ban se duoc dam bao mot su kien that hap dan, dam minh trong lan nuoc mat lanh cung cac ban nhac house tuyet voi va nhung con nguoi thu vi. Con gi suong bang tan huong mot ngay thu bay nhu the ?

“Dinh” nhat trong nghanh giai tri ben ho boi, noi den Saigon Soul la noi den khong khi party cuc chat cua no. Ho boi o day la mot trong nhung ho boi lon nhat SG, co den 25 giuong tam nang, vo so ban ghe thu gian, 30 chiec ghe luoi em ai va vo cung hoan nghenh den voi 5 leu cao cap danh cho khach VIP. Nhung tieng beat day kich thich cua cac DJ dang cap the gioi se dua ban hoa minh vao khong khi soi dong bung no mot cach chan that nhat. Rat nhieu quay bar va nhung menu ""thay la them"" cua chung toi se dan ban cung voi hon 500 tinh do party cua Saigon Soul tro lai day tu tuan nay den het tuan khac. Vui gi hon moi bua tiec la mot thanh cong ngoai mong doi.


Dang cap va sang trong nhu the, nhung chua dau, khong khi van cuc hoa dong, cuc vui va gia ca van cuc phai chang. Tu hao se khong lam cac fan than yeu chay tui voi gia do uong chi tu 50.000 dong. Tat nhien fan nao muon choi mot bua that hoanh trang voi cac loai ruou mui va champagne cao cap thi Saigon Soul cung rat san long, menu do uong phong phu da dang cua chung toi se dap ung duoc thi hieu tinh te cua nhung nguoi sanh uong nhat. Den voi Saigon Soul, den voi nhac House boc lua, thuc uong dac biet, nhung quay mon ngon nha hang Viet, nhung qua tang, nhung khuyen mai phong khach san, cac shop do tam, cac dep trai dep gai, voi cai ho boi that xinh cung nuoc giai khat that lanh, cac anh chang co nang hai huoc va nhung cuoc vui nut tieng. The chung ta con chan cho gi nua nao? Hen gap cac ban ben ho boi nhe !

*****************************

NHUNG DIEU BAN CAN BIET

Thu bay hang tuan tu 28/11/2015 den 14/5/2016
Chung toi mo cua tu 10h sang den 10h toi, cao diem tu 2h chieu den 8h dem. Vi Saigon Soul hoat dong tren nguyen tac “den truoc phuc vu truoc” nen den som de duoc uu tien ghe tam nang, ghe luoi hay nhung cho dep nhe cac tinh yeu.

Ve vao cua la 150.000 dong, mien phi ve voi khach phong o ks New World Saigon. Gia bia sieu lua tinh chi tu 50.000 dong. Chung toi con danh cho quy khach menu thuc uong 5 sao da dang nhung gia rat u la ngan sao. Cac loai ruou mui va ruou vang co gia tu 100.000 dong trong khi anh em nao yeu thich cac the loai ruou manh nguyen chai 750ml, thi gia cung rat dam chi tu 1,5 trieu dong. Cac gian hang am thuc khac nhau se duoc dung ngay ben ho boi de nhung mon an nong hoi nhat giup anh em quay nhiet tinh ca ngay.

Saigon Soul la mot trong rat it cac don vi giu trong trach di dau trong viec dua dong nhac Underground den voi cac fan Viet. Moi ngay su kien chung toi se dem den cac fan nhung DJ “chien” nhat dang noi len trong nuoc lan quoc te. Vui ngay ngat cung 12 tieng nhac nonstop lien tuc voi hon 500 cac chien huu cung chi huong.

5 leu VIP cao cap rat thoai mai va phong cach nay da san sang phuc vu cac fan. Vui long truy cap Khu Vuc Leu Cao Cap cua chung toi cho thong tin chi tiet dat cho.

For more information contact Dallas Waines 
dallas.waines@soulpoolparty.com | 0122 734 8128"
